1685947171.929373,0,0,0.0,0.0
1685947171.9790688,0,0,0.0,0.0
1685947172.0287058,0,0,0.0,0.0
1685947172.0791652,0,0,0.0,0.0
1685947172.1287494,0,0,0.0,0.0
1685947172.1787736,0,0,0.0,0.0
1685947172.2287486,0,0,0.0,0.0
1685947172.27915,0,0,0.0,0.0
1685947172.328751,0,0,0.0,0.0
1685947172.3791163,0,0,0.0,0.0
1685947172.428741,0,0,0.0,0.0
1685947172.4791684,0,0,0.0,0.0
1685947172.528743,0,0,0.0,0.0
1685947172.578732,0,0,0.0,0.0
1685947172.6287394,0,0,0.0,0.0
1685947172.678725,0,0,0.0,0.0
1685947172.728766,0,0,0.0,0.0
1685947172.7791798,0,0,0.0,0.0
1685947172.8287697,0,0,0.0,0.0
1685947172.879179,0,0,0.0,0.0
1685947172.9287586,0,0,0.0,0.0
1685947172.9791822,0,0,0.0,0.0
1685947173.0287628,0,0,0.0,0.0
1685947173.079204,0,0,0.0,0.0
1685947173.128767,0,0,0.0,0.0
1685947173.1792755,0,0,0.0,0.0
1685947173.228762,0,0,0.0,0.0
1685947173.2789552,0,0,0.0,0.0
1685947173.328775,0,0,0.0,0.0
1685947173.3791966,0,0,0.0,0.0
1685947173.428764,0,0,0.0,0.0
1685947173.479167,0,0,0.0,0.0
1685947173.5287735,0,0,0.0,0.0
1685947173.5792208,0,0,0.0,0.0
1685947173.628942,0,0,0.0,0.0
1685947173.679193,0,0,0.0,0.0
1685947173.7287683,0,0,0.0,0.0
1685947173.7791016,0,0,0.0,0.0
1685947173.8287537,0,0,0.0,0.0
1685947173.8791962,0,0,0.0,0.0
1685947173.9287798,0,0,0.0,0.0
1685947173.9787815,0,0,0.0,0.0
1685947174.0287364,0,0,0.0,0.0
1685947174.0786886,0,0,0.0,0.0
1685947174.1287625,0,0,0.0,0.0
1685947174.1791897,0,0,0.0,0.0
1685947174.2289214,0,0,0.0,0.0
1685947174.2789814,0,0,0.0,0.0
1685947174.3287582,0,0,0.0,0.0
1685947174.3789783,0,0,0.0,0.0
1685947174.428717,0,0,0.0,0.0
1685947174.4791822,0,0,0.0,0.0
1685947174.5287657,0,0,0.0,0.0
1685947174.5791912,0,0,0.0,0.0
1685947174.6287062,0,0,0.0,0.0
1685947174.6791785,0,0,0.0,0.0
1685947174.7287576,0,0,0.0,0.0
1685947174.7789154,0,0,0.0,0.0
1685947174.8287473,0,0,0.0,0.0
1685947174.8791873,0,0,0.0,0.0
1685947174.92879,0,0,0.0,0.0
1685947174.9792004,0,0,0.0,0.0
1685947175.0287333,0,0,0.0,0.0
1685947175.0791638,0,0,0.0,0.0
1685947175.1287394,0,0,0.0,0.0
1685947175.179133,0,0,0.0,0.0
1685947175.228707,0,0,0.0,0.0
1685947175.2791545,0,0,0.0,0.0
1685947175.328704,0,0,0.0,0.0
1685947175.3789845,0,0,0.0,0.0
1685947175.4286337,0,0,0.0,0.0
1685947175.4790344,0,0,0.0,0.0
1685947175.5287778,0,0,0.0,0.0
1685947175.5787697,0,0,0.0,0.0
1685947175.6287441,0,0,0.0,0.0
1685947175.678745,0,0,0.0,0.0
1685947175.7287874,0,0,0.0,0.0
1685947175.7787573,0,0,0.0,0.0
1685947175.8290265,0,0,0.0,0.0
1685947175.8788955,0,0,0.0,0.0
1685947175.928759,0,0,0.0,0.0
1685947175.9787161,0,0,0.0,0.0
1685947176.0290442,0,0,0.0,0.0
1685947176.0791812,0,0,0.0,0.0
1685947176.1287365,0,0,0.0,0.0
1685947176.1787214,0,0,0.0,0.0
1685947176.2290447,0,0,0.0,0.0
1685947176.2787492,0,0,0.0,0.0
1685947176.3290436,0,0,0.0,0.0
1685947176.3791962,0,0,0.0,0.0
1685947176.4286633,0,0,0.0,0.0
1685947176.4790976,0,0,0.0,0.0
1685947176.5287507,0,0,0.0,0.0
1685947176.5791569,0,0,0.0,0.0
1685947176.6287088,0,0,0.0,0.0
1685947176.6787486,0,0,0.0,0.0
1685947176.7287712,0,0,0.0,0.0
1685947176.7787545,0,0,0.0,0.0
1685947176.828702,0,0,0.0,0.0
1685947176.8790262,0,0,0.0,0.0
1685947176.9287553,0,0,0.0,0.0
1685947176.9787292,0,0,0.0,0.0
1685947177.0286107,0,0,0.0,0.0
1685947177.0787902,0,0,0.0,0.0
1685947177.1286705,0,0,0.0,0.0
1685947177.1787007,0,0,0.0,0.0
1685947177.2286327,0,0,0.0,0.0
1685947177.2791936,0,0,0.0,0.0
1685947177.328698,0,0,0.0,0.0
1685947177.3788314,0,0,0.0,0.0
1685947177.4286854,0,0,0.0,0.0
1685947177.4786456,0,0,0.0,0.0
1685947177.5287292,0,0,0.0,0.0
1685947177.5786622,0,0,0.0,0.0
1685947177.6287177,0,0,0.0,0.0
1685947177.6791682,0,0,0.0,0.0
1685947177.7287374,0,0,0.0,0.0
1685947177.7787426,0,0,0.0,0.0
1685947177.8286188,0,0,0.0,0.0
1685947177.8786561,0,0,0.0,0.0
1685947177.9287424,0,0,0.0,0.0
1685947177.9786716,0,0,0.0,0.0
1685947178.0287004,0,0,0.0,0.0
1685947178.0786283,0,0,0.0,0.0
1685947178.1287363,0,0,0.0,0.0
1685947178.178731,0,0,0.0,0.0
1685947178.2286747,0,0,0.0,0.0
1685947178.2787323,0,0,0.0,0.0
1685947178.3287187,0,0,0.0,0.0
1685947178.378745,0,0,0.0,0.0
1685947178.428697,0,0,0.0,0.0
1685947178.4787133,0,0,0.0,0.0
1685947178.528651,0,0,0.0,0.0
1685947178.5787225,0,0,0.0,0.0
1685947178.6286013,0,0,0.0,0.0
1685947178.6787086,0,0,0.0,0.0
1685947178.728704,0,0,0.0,0.0
1685947178.7787206,0,0,0.0,0.0
1685947178.8286552,0,0,0.0,0.0
1685947178.8787518,0,0,0.0,0.0
1685947178.9288037,0,0,0.0,0.0
1685947178.9787786,0,0,0.0,0.0
1685947179.0287654,0,0,0.0,0.0
1685947179.0787833,0,0,0.0,0.0
1685947179.1287825,0,0,0.0,0.0
1685947179.178942,0,0,0.0,0.0
1685947179.2286646,0,0,0.0,0.0
1685947179.2791708,0,0,0.0,0.0
1685947179.3287938,0,0,0.0,0.0
1685947179.378913,0,0,0.0,0.0
1685947179.4287143,0,0,0.0,0.0
1685947179.4788067,0,0,0.0,0.0
1685947179.5286622,0,0,0.0,0.0
1685947179.5791736,0,0,0.0,0.0
1685947179.6286747,0,0,0.0,0.0
1685947179.6790576,0,0,0.0,0.0
1685947179.728993,0,0,0.0,0.0
1685947179.7788055,0,0,0.0,0.0
1685947179.8286963,0,0,0.0,0.0
1685947179.8791847,0,0,0.0,0.0
1685947179.929017,0,0,0.0,0.0
1685947179.978777,0,0,0.0,0.0
1685947180.0287037,0,0,0.0,0.0
1685947180.0787387,0,0,0.0,0.0
1685947180.1290276,0,0,0.0,0.0
1685947180.1787474,0,0,0.0,0.0
1685947180.2287242,0,0,0.0,0.0
1685947180.2789423,0,0,0.0,0.0
1685947180.3287487,0,0,0.0,0.0
1685947180.3787394,0,0,0.0,0.0
1685947180.4287608,0,0,0.0,0.0
1685947180.478705,0,0,0.0,0.0
1685947180.529012,0,0,0.0,0.0
1685947180.5791829,0,0,0.0,0.0
1685947180.6287537,0,0,0.0,0.0
1685947180.678946,0,0,0.0,0.0
1685947180.728756,0,0,0.0,0.0
1685947180.779159,0,0,0.0,0.0
1685947180.8287468,0,0,0.0,0.0
1685947180.878519,0,0,0.0,0.0
1685947180.9285028,0,0,0.0,0.0
1685947180.9787073,0,0,0.0,0.0
1685947181.0287392,0,0,0.0,0.0
1685947181.0787342,0,0,0.0,0.0
1685947181.128774,0,0,0.0,0.0
1685947181.1787555,0,0,0.0,0.0
1685947181.228729,0,0,0.0,0.0
1685947181.2786763,0,0,0.0,0.0
1685947181.3286839,0,0,0.0,0.0
1685947181.3786879,0,0,0.0,0.0
1685947181.4286656,0,0,0.0,0.0
1685947181.478548,0,0,0.0,0.0
1685947181.52848,0,0,0.0,0.0
1685947181.578599,0,0,0.0,0.0
1685947181.6286392,0,0,0.0,0.0
1685947181.6786535,0,0,0.0,0.0
1685947181.728724,0,0,0.0,0.0
1685947181.7785807,0,0,0.0,0.0
1685947181.8284326,0,0,0.0,0.0
1685947181.8787081,0,0,0.0,0.0
1685947181.928826,0,0,0.0,0.0
1685947181.978705,0,0,0.0,0.0
1685947182.0287414,0,0,0.0,0.0
1685947182.0786362,0,0,0.0,0.0
1685947182.128761,0,0,0.0,0.0
1685947182.1786947,0,0,0.0,0.0
1685947182.2288063,0,0,0.0,0.0
1685947182.2786858,0,0,0.0,0.0
1685947182.328673,0,0,0.0,0.0
1685947182.3787012,0,0,0.0,0.0
1685947182.4286878,0,0,0.0,0.0
1685947182.4786885,0,0,0.0,0.0
1685947182.5287333,0,0,0.0,0.0
1685947182.5787551,0,0,0.0,0.0
1685947182.6287327,0,0,0.0,0.0
1685947182.6791236,0,0,0.0,0.0
1685947182.7287493,0,0,0.0,0.0
1685947182.7791703,0,0,0.0,0.0
1685947182.8287485,0,0,0.0,0.0
1685947182.8789737,0,0,0.0,0.0
1685947182.9287508,0,0,0.0,0.0
1685947182.9789405,0,0,0.0,0.0
1685947183.0286765,0,0,0.0,0.0
1685947183.0787406,0,0,0.0,0.0
1685947183.1287644,0,0,0.0,0.0
1685947183.178762,0,0,0.0,0.0
1685947183.2286773,0,0,0.0,0.0
1685947183.2786517,0,0,0.0,0.0
1685947183.3286498,0,0,0.0,0.0
1685947183.3786507,0,0,0.0,0.0
1685947183.4286776,0,0,0.0,0.0
1685947183.478783,0,0,0.0,0.0
1685947183.52875,0,0,0.0,0.0
1685947183.578654,0,0,0.0,0.0
1685947183.6286173,0,0,0.0,0.0
1685947183.6791353,0,0,0.0,0.0
1685947183.728743,0,0,0.0,0.0
1685947183.7786663,0,0,0.0,0.0
1685947183.8286655,0,0,0.0,0.0
1685947183.8787253,0,0,0.0,0.0
1685947183.9287612,0,0,0.0,0.0
1685947183.9792204,0,0,0.0,0.0
1685947184.0287244,0,0,0.0,0.0
1685947184.0790124,0,0,0.0,0.0
1685947184.1284723,0,0,0.0,0.0
1685947184.1790442,0,0,0.0,0.0
1685947184.2284682,0,0,0.0,0.0
1685947184.278611,0,0,0.0,0.0
1685947184.3285296,0,0,0.0,0.0
1685947184.378446,0,0,0.0,0.0
1685947184.4286358,0,0,0.0,0.0
1685947184.4787397,0,0,0.0,0.0
1685947184.5287004,0,0,0.0,0.0
1685947184.5786936,0,0,0.0,0.0
1685947184.6287024,0,0,0.0,0.0
1685947184.678675,0,0,0.0,0.0
1685947184.7286832,0,0,0.0,0.0
1685947184.7787166,0,0,0.0,0.0
