1690047762.533688,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.5445037,0.03634063936930893,0.0030148050075860856,-0.12644744354886034,-0.03673171284270882,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.6122205,0.03634063936930893,0.0030148050075860856,-0.12644744354886034,-0.03673171284270882,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.612688,0.03634063936930893,0.0030148050075860856,-0.12644744354886034,-0.03673171284270882,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.6335118,0.03634063936930893,0.0030148050075860856,-0.12644744354886034,-0.03673171284270882,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.6570525,0.021942733326132027,-0.013753474001216397,-0.12921742210164638,-0.033902720228205785,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.6675515,0.021942733326132027,-0.013753474001216397,-0.12921742210164638,-0.033902720228205785,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.7002373,0.021942733326132027,-0.013753474001216397,-0.12921742210164638,-0.033902720228205785,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.7760065,0.021942733326132027,-0.013753474001216397,-0.12921742210164638,-0.033902720228205785,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.7769368,0.011847407905679916,-0.02575988590555112,-0.11069183061396147,-0.019893251048522964,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.7773645,0.011847407905679916,-0.02575988590555112,-0.11069183061396147,-0.019893251048522964,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.824634,0.011847407905679916,-0.02575988590555112,-0.11069183061396147,-0.019893251048522964,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.847601,0.011847407905679916,-0.02575988590555112,-0.11069183061396147,-0.019893251048522964,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1690047762.8530247,0.011847407905679916,-0.02575988590555112,-0.11069183061396147,-0.019893251048522964,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047762.8736796,0.00541411734282533,-0.04337508949747587,-0.0476998086699861,-0.0042277423218204,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047762.889102,0.00541411734282533,-0.04337508949747587,-0.0476998086699861,-0.0042277423218204,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047762.9405916,0.00541411734282533,-0.04337508949747587,-0.0476998086699861,-0.0042277423218204,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047762.9493768,-0.016354688766932978,-0.027584113833085837,-0.2896421372949138,-0.024493470676528843,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047762.979055,-0.016354688766932978,-0.027584113833085837,-0.2896421372949138,-0.024493470676528843,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047762.9904852,-0.016354688766932978,-0.027584113833085837,-0.2896421372949138,-0.024493470676528843,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.0324688,-0.016354688766932978,-0.027584113833085837,-0.2896421372949138,-0.024493470676528843,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.032785,-0.016354688766932978,-0.027584113833085837,-0.2896421372949138,-0.024493470676528843,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.0530891,-0.016354688766932978,-0.027584113833085837,-0.2896421372949138,-0.024493470676528843,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.072053,0.20801484822228666,0.6304748874672937,2.223229317994096,0.7334930198058671,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.0800471,0.20801484822228666,0.6304748874672937,2.223229317994096,0.7334930198058671,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.106782,0.20801484822228666,0.6304748874672937,2.223229317994096,0.7334930198058671,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.1479778,0.20801484822228666,0.6304748874672937,2.223229317994096,0.7334930198058671,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.1571825,0.20801484822228666,0.6304748874672937,2.223229317994096,0.7334930198058671,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.1669385,0.20625466628989791,0.6440073495385764,-0.007939220621451895,0.021653332344879882,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.1920006,0.20625466628989791,0.6440073495385764,-0.007939220621451895,0.021653332344879882,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.245528,0.20625466628989791,0.6440073495385764,-0.007939220621451895,0.021653332344879882,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.2879202,0.20625466628989791,0.6440073495385764,-0.007939220621451895,0.021653332344879882,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.3127744,0.20625466628989791,0.6440073495385764,-0.007939220621451895,0.021653332344879882,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.344053,0.20625466628989791,0.6440073495385764,-0.007939220621451895,0.021653332344879882,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.3453078,0.21331423816475542,0.642304197052159,0.06309308818003576,-0.0008614537333962323,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.3820212,0.21331423816475542,0.642304197052159,0.06309308818003576,-0.0008614537333962323,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.3880582,0.21331423816475542,0.642304197052159,0.06309308818003576,-0.0008614537333962323,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.3883095,0.21331423816475542,0.642304197052159,0.06309308818003576,-0.0008614537333962323,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1690047763.388493,0.21331423816475542,0.642304197052159,0.06309308818003576,-0.0008614537333962323,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
