1685605831.5506198,0.09922491991139355,-0.14125755183346977,-0.00349837426362489,-0.006970127082821225,-0.010295625728130331,0,0
1685605831.7303567,0.09330285231780801,-0.12579071980215978,-0.013220153897453233,-0.033889117736881566,-0.05377919113831581,0,0
1685605831.872633,0.06178670993376178,-0.1351558938842713,-0.011444185435655799,-0.2204775234129513,0.012273116092246919,0,0
1685605832.0627024,0.11749175093926065,-0.16780809255599924,-0.009257578951691357,0.29519844346991114,0.011403634222088347,0,0
1685605832.2277129,0.1532358962196648,-0.1506552494181225,-0.010045708958967742,0.21440930101759742,-0.004897328001977989,0,0
1685605832.398414,0.06609347465589209,-0.06271010465840617,0.017550699269792986,-0.5055371750992192,0.16346217739153246,0,0
1685605832.541883,0.01088732720906373,-0.08402849688245793,0.01539115358009206,-0.3872916279436746,-0.015892466197982406,0,0
1685605832.7021458,0.010213530478995987,-0.06737510724982101,0.011153068883753791,-0.004727940497583253,-0.027283787624952854,0,0
1685605832.8652003,0.04359552671174913,-0.060951756413819565,0.00021705454821672066,0.16950535685792603,-0.06328090536394523,0,0
1685605833.0286891,0.05438996832080805,-0.0850801444481521,-0.003262814914236421,0.06406237870769314,-0.02140438793810664,0,0
1685605833.252571,0.12252576399576925,-0.13016818329192317,0.006893549590552322,0.3182999872507114,0.04686123514479995,0,0
1685605833.4129572,0.1405941720503407,-0.16490872976887821,0.0031798387823455685,0.11137322715066647,-0.023496028003302326,0,0
1685605833.605949,0.11108650860150872,-0.13404382603044995,0.010867530651813704,-0.15143657853926484,0.03956353670896593,0,0
1685605833.7843077,0.10711110015176488,-0.13014739062112166,0.010954216807465732,-0.02329064485931514,0.0003354598137504174,0,0
1685605833.922854,0.10034937505693163,-0.11559820078439868,0.004559773890088981,-0.049559998796706035,-0.04608741933215929,0,0
1685605834.126393,0.09526794951480448,-0.1505393159782644,0.011543722757073289,-0.06510544721178996,0.039728251393038774,0,0
1685605834.280631,0.1917025734462732,-0.20561541719960338,0.010425410918098343,0.554238039530038,-0.011342693010780898,0,0
1685605834.4437113,0.24075865745537256,-0.16552152390909186,0.01143998497047623,0.3061972448152853,0.005525758100558065,0,0
1685605834.6223629,0.2181282425298374,-0.16550523671631034,0.008748952834378812,-0.12839453251766617,-0.015968176029677317,0,0
1685605834.872673,0.19475336631757575,-0.18688831241118928,0.003750018407275721,-0.0957677211335178,-0.020602477612029255,0,0
1685605835.0007265,0.06410228850358757,-0.1580357209989095,0.0060031491008355,-0.9725725726297885,0.012363129877245225,0,0
1685605835.1195478,0.09976528526174648,-0.17203815107168344,-0.004522637395673839,0.300412847936166,-0.08879806939293301,0,0
1685605835.2711947,0.12735257412780818,-0.17572401969798138,-0.011207325831239614,0.18154449897263053,-0.0441179300672931,0,0
